Date,Device,Source,Category,Impressions,Clicks,Conversions,Revenue,Cost,,,,,,
11/27/20,Desktop,PPC,Law,24427,312,13,251,151,,,,,,
11/27/20,Mobile,PPC,Law,46367,662,19,243,166,,,,,,
11/27/20,Tablet,PPC,Law,4648,43,1,27,13,,,,,,
11/28/20,Desktop,PPC,Law,20524,238,9,177,117,,,,,,
11/28/20,Mobile,PPC,Law,48779,656,17,210,162,,,,,,
11/28/20,Tablet,PPC,Law,4539,38,1,13,12,,,,,,
11/29/20,Desktop,PPC,Law,25537,316,10,168,149,,,,,,
11/29/20,Mobile,PPC,Law,59988,812,21,264,202,,,,,,
11/29/20,Tablet,PPC,Law,5446,48,1,26,14,,,,,,
11/30/20,Desktop,PPC,Law,37902,593,23,414,321,,,,,,
11/30/20,Mobile,PPC,Law,72756,1278,35,435,320,,,,,,
11/30/20,Tablet,PPC,Law,6001,71,2,45,23,,,,,,
12/1/20,Desktop,PPC,Law,29207,490,21,376,250,,,,,,
12/1/20,Mobile,PPC,Law,48856,965,26,287,252,,,,,,
12/1/20,Tablet,PPC,Law,4487,62,2,21,18,,,,,,
12/2/20,Desktop,PPC,Law,26094,436,20,330,250,,,,,,
12/2/20,Mobile,PPC,Law,44348,900,29,360,278,,,,,,
12/2/20,Tablet,PPC,Law,3931,61,2,23,18,,,,,,
12/3/20,Desktop,PPC,Law,20635,365,20,374,209,,,,,,
12/3/20,Mobile,PPC,Law,36838,839,26,275,242,,,,,,
12/3/20,Tablet,PPC,Law,3233,54,1,23,16,,,,,,
12/4/20,Desktop,PPC,Law,19020,348,16,271,199,,,,,,
12/4/20,Mobile,PPC,Law,34798,767,24,247,223,,,,,,
12/4/20,Tablet,PPC,Law,3295,52,2,32,16,,,,,,
12/5/20,Desktop,PPC,Law,16470,225,9,163,123,,,,,,
12/5/20,Mobile,PPC,Law,36130,643,21,196,190,,,,,,
12/5/20,Tablet,PPC,Law,3495,40,1,13,12,,,,,,
12/6/20,Desktop,PPC,Law,21359,290,11,194,150,,,,,,
12/6/20,Mobile,PPC,Law,44750,741,21,200,215,,,,,,
12/6/20,Tablet,PPC,Law,4452,48,2,24,14,,,,,,
12/7/20,Desktop,PPC,Law,36554,603,25,438,353,,,,,,
12/7/20,Mobile,PPC,Law,59063,1208,31,291,403,,,,,,
12/7/20,Tablet,PPC,Law,5448,75,3,41,28,,,,,,
12/8/20,Desktop,PPC,Law,33174,548,22,385,320,,,,,,
12/8/20,Mobile,PPC,Law,54951,1158,32,313,381,,,,,,
12/8/20,Tablet,PPC,Law,5110,74,2,26,27,,,,,,
12/9/20,Desktop,PPC,Law,30729,490,20,297,279,,,,,,
12/9/20,Mobile,PPC,Law,48309,1037,29,295,334,,,,,,
12/9/20,Tablet,PPC,Law,4400,61,2,18,22,,,,,,
12/10/20,Desktop,PPC,Law,27543,444,17,273,240,,,,,,
12/10/20,Mobile,PPC,Law,42514,917,30,300,277,,,,,,
12/10/20,Tablet,PPC,Law,4236,64,3,40,22,,,,,,
12/11/20,Desktop,PPC,Law,27196,408,18,334,234,,,,,,
12/11/20,Mobile,PPC,Law,42763,856,26,313,270,,,,,,
12/11/20,Tablet,PPC,Law,4507,58,2,29,20,,,,,,
12/12/20,Desktop,PPC,Law,21032,248,10,162,130,,,,,,
12/12/20,Mobile,PPC,Law,37976,631,18,192,181,,,,,,
12/12/20,Tablet,PPC,Law,4291,41,1,13,13,,,,,,
12/13/20,Desktop,PPC,Law,19201,248,11,153,116,,,,,,
12/13/20,Mobile,PPC,Law,37121,617,16,171,159,,,,,,
12/13/20,Tablet,PPC,Law,3822,40,1,22,11,,,,,,
12/14/20,Desktop,PPC,Law,27683,458,20,341,250,,,,,,
12/14/20,Mobile,PPC,Law,41924,875,25,263,261,,,,,,
12/14/20,Tablet,PPC,Law,3992,57,2,31,19,,,,,,
12/15/20,Desktop,PPC,Law,25415,432,21,367,242,,,,,,
12/15/20,Mobile,PPC,Law,40958,864,22,249,261,,,,,,
12/15/20,Tablet,PPC,Law,3744,54,2,30,17,,,,,,
12/16/20,Desktop,PPC,Law,28233,457,17,290,255,,,,,,
12/16/20,Mobile,PPC,Law,48743,928,27,298,286,,,,,,
12/16/20,Tablet,PPC,Law,4701,61,2,35,20,,,,,,
12/17/20,Desktop,PPC,Law,30447,467,22,315,259,,,,,,
12/17/20,Mobile,PPC,Law,45581,876,25,284,248,,,,,,
12/17/20,Tablet,PPC,Law,5246,63,2,33,21,,,,,,
12/18/20,Desktop,PPC,Law,30091,432,18,271,235,,,,,,
12/18/20,Mobile,PPC,Law,42846,809,24,262,226,,,,,,
12/18/20,Tablet,PPC,Law,5382,66,1,16,23,,,,,,
12/19/20,Desktop,PPC,Law,22937,270,10,124,132,,,,,,
12/19/20,Mobile,PPC,Law,40943,637,16,183,168,,,,,,
12/19/20,Tablet,PPC,Law,5289,48,1,19,16,,,,,,
12/20/20,Desktop,PPC,Law,24573,288,11,157,141,,,,,,
12/20/20,Mobile,PPC,Law,45393,636,16,179,166,,,,,,
12/20/20,Tablet,PPC,Law,5870,49,1,10,15,,,,,,
12/21/20,Desktop,PPC,Law,33474,493,24,347,270,,,,,,
12/21/20,Mobile,PPC,Law,49361,859,23,286,241,,,,,,
12/21/20,Tablet,PPC,Law,5816,64,1,26,24,,,,,,
12/22/20,Desktop,PPC,Law,31572,448,19,280,256,,,,,,
12/22/20,Mobile,PPC,Law,51044,872,22,250,267,,,,,,
12/22/20,Tablet,PPC,Law,5187,60,2,24,23,,,,,,
12/23/20,Desktop,PPC,Law,24821,347,16,206,193,,,,,,
12/23/20,Mobile,PPC,Law,43830,728,18,196,219,,,,,,
12/23/20,Tablet,PPC,Law,4434,43,1,12,15,,,,,,
12/24/20,Desktop,PPC,Law,15415,169,8,114,92,,,,,,
12/24/20,Mobile,PPC,Law,31522,410,12,131,119,,,,,,
12/24/20,Tablet,PPC,Law,3523,27,0,9,9,,,,,,
12/25/20,Desktop,PPC,Law,9680,90,4,50,46,,,,,,
12/25/20,Mobile,PPC,Law,21545,236,7,85,63,,,,,,
12/25/20,Tablet,PPC,Law,2873,16,0,4,4,,,,,,
12/26/20,Desktop,PPC,Law,16110,180,7,113,87,,,,,,
12/26/20,Mobile,PPC,Law,37177,445,12,158,117,,,,,,
12/26/20,Tablet,PPC,Law,4487,31,1,11,8,,,,,,
12/27/20,Desktop,PPC,Law,16820,201,9,140,98,,,,,,
12/27/20,Mobile,PPC,Law,37602,513,13,160,135,,,,,,
12/27/20,Tablet,PPC,Law,4168,30,1,10,8,,,,,,
12/28/20,Desktop,PPC,Law,23320,387,20,299,206,,,,,,
12/28/20,Mobile,PPC,Law,41492,779,23,288,227,,,,,,
12/28/20,Tablet,PPC,Law,4152,47,2,26,14,,,,,,
12/29/20,Desktop,PPC,Law,27611,479,21,311,238,,,,,,
12/29/20,Mobile,PPC,Law,60838,1239,23,284,273,,,,,,
12/29/20,Tablet,PPC,Law,4880,57,1,20,18,,,,,,
12/30/20,Desktop,PPC,Law,27049,556,19,270,202,,,,,,
12/30/20,Mobile,PPC,Law,67482,2104,21,263,224,,,,,,
12/30/20,Tablet,PPC,Law,4702,68,1,23,14,,,,,,
12/31/20,Desktop,PPC,Law,22353,364,13,198,149,,,,,,
12/31/20,Mobile,PPC,Law,57034,1343,19,237,177,,,,,,
12/31/20,Tablet,PPC,Law,4592,48,2,25,11,,,,,,
1/21/20,Mobile,SEO,Law,0,322,1,7,0,,,,,,
1/22/20,Mobile,SEO,Law,0,322,0,3,0,,,,,,
1/23/20,Mobile,SEO,Law,0,316,0,4,0,,,,,,
1/21/20,Desktop,SEO,Law,0,316,1,16,0,,,,,,
1/27/20,Desktop,SEO,Law,0,315,2,25,0,,,,,,
1/29/20,Desktop,SEO,Law,0,314,1,15,0,,,,,,
1/28/20,Mobile,SEO,Law,0,312,1,7,0,,,,,,
1/29/20,Mobile,SEO,Law,0,311,0,4,0,,,,,,
1/28/20,Desktop,SEO,Law,0,307,1,19,0,,,,,,
1/22/20,Desktop,SEO,Law,0,305,1,19,0,,,,,,
1/27/20,Mobile,SEO,Law,0,303,1,7,0,,,,,,
1/23/20,Desktop,SEO,Law,0,302,1,14,0,,,,,,
2/4/20,Desktop,SEO,Law,0,301,2,24,0,,,,,,
2/3/20,Desktop,SEO,Law,0,297,2,22,0,,,,,,
1/14/20,Desktop,SEO,Law,0,294,2,26,0,,,,,,
1/16/20,Mobile,SEO,Law,0,293,1,5,0,,,,,,
2/24/20,Desktop,SEO,Law,0,292,1,21,0,,,,,,
1/30/20,Mobile,SEO,Law,0,292,0,3,0,,,,,,
2/5/20,Desktop,SEO,Law,0,291,2,26,0,,,,,,
1/24/20,Mobile,SEO,Law,0,290,1,9,0,,,,,,
1/16/20,Desktop,SEO,Law,0,289,1,19,0,,,,,,
1/7/20,Desktop,SEO,Law,0,289,1,20,0,,,,,,
2/10/20,Desktop,SEO,Law,0,289,1,15,0,,,,,,
1/15/20,Mobile,SEO,Law,0,289,0,3,0,,,,,,
1/30/20,Desktop,SEO,Law,0,289,1,20,0,,,,,,
1/20/20,Mobile,SEO,Law,0,288,1,7,0,,,,,,
1/13/20,Desktop,SEO,Law,0,287,2,25,0,,,,,,
1/15/20,Desktop,SEO,Law,0,286,1,16,0,,,,,,
1/14/20,Mobile,SEO,Law,0,284,0,5,0,,,,,,
2/5/20,Mobile,SEO,Law,0,281,1,6,0,,,,,,
2/18/20,Mobile,SEO,Law,0,280,0,5,0,,,,,,
1/6/20,Desktop,SEO,Law,0,280,2,26,0,,,,,,
2/19/20,Desktop,SEO,Law,0,280,1,15,0,,,,,,
2/11/20,Desktop,SEO,Law,0,279,1,18,0,,,,,,
1/6/20,Mobile,SEO,Law,0,279,0,4,0,,,,,,
2/6/20,Desktop,SEO,Law,0,279,1,14,0,,,,,,
1/13/20,Mobile,SEO,Law,0,279,1,6,0,,,,,,
1/17/20,Mobile,SEO,Law,0,278,0,5,0,,,,,,
2/6/20,Mobile,SEO,Law,0,278,0,3,0,,,,,,
2/3/20,Mobile,SEO,Law,0,278,1,6,0,,,,,,
2/24/20,Mobile,SEO,Law,0,278,1,6,0,,,,,,
1/7/20,Mobile,SEO,Law,0,278,0,3,0,,,,,,
2/4/20,Mobile,SEO,Law,0,277,0,5,0,,,,,,
3/3/20,Mobile,SEO,Law,0,276,1,6,0,,,,,,
2/18/20,Desktop,SEO,Law,0,275,1,18,0,,,,,,
3/2/20,Mobile,SEO,Law,0,275,1,8,0,,,,,,
1/8/20,Desktop,SEO,Law,0,275,1,19,0,,,,,,
2/26/20,Desktop,SEO,Law,0,274,1,20,0,,,,,,
1/9/20,Desktop,SEO,Law,0,274,1,18,0,,,,,,
2/19/20,Mobile,SEO,Law,0,274,1,9,0,,,,,,
2/20/20,Mobile,SEO,Law,0,274,0,3,0,,,,,,
2/25/20,Mobile,SEO,Law,0,273,0,5,0,,,,,,
2/10/20,Mobile,SEO,Law,0,273,1,8,0,,,,,,
1/8/20,Mobile,SEO,Law,0,272,0,5,0,,,,,,
1/9/20,Mobile,SEO,Law,0,269,1,7,0,,,,,,
1/25/20,Mobile,SEO,Law,0,269,0,4,0,,,,,,
2/11/20,Mobile,SEO,Law,0,268,0,5,0,,,,,,
2/25/20,Desktop,SEO,Law,0,267,1,15,0,,,,,,
2/27/20,Mobile,SEO,Law,0,266,1,7,0,,,,,,
3/4/20,Desktop,SEO,Law,0,265,1,19,0,,,,,,
1/24/20,Desktop,SEO,Law,0,264,1,10,0,,,,,,
2/12/20,Desktop,SEO,Law,0,264,1,17,0,,,,,,
2/26/20,Mobile,SEO,Law,0,263,1,6,0,,,,,,
3/2/20,Desktop,SEO,Law,0,263,1,18,0,,,,,,
2/20/20,Desktop,SEO,Law,0,262,2,23,0,,,,,,
2/12/20,Mobile,SEO,Law,0,262,1,8,0,,,,,,
1/2/20,Mobile,SEO,Law,0,261,0,3,0,,,,,,
3/4/20,Mobile,SEO,Law,0,260,1,7,0,,,,,,
3/5/20,Mobile,SEO,Law,0,259,1,8,0,,,,,,
3/9/20,Mobile,SEO,Law,0,259,0,4,0,,,,,,
8/10/20,Mobile,SEO,Law,0,259,0,3,0,,,,,,
3/3/20,Desktop,SEO,Law,0,259,1,19,0,,,,,,
2/27/20,Desktop,SEO,Law,0,258,2,22,0,,,,,,
1/20/20,Desktop,SEO,Law,0,258,1,14,0,,,,,,
1/31/20,Mobile,SEO,Law,0,258,0,3,0,,,,,,
2/13/20,Desktop,SEO,Law,0,257,1,11,0,,,,,,
2/7/20,Mobile,SEO,Law,0,257,0,5,0,,,,,,
1/3/20,Mobile,SEO,Law,0,256,0,4,0,,,,,,
2/21/20,Mobile,SEO,Law,0,255,1,6,0,,,,,,
1/10/20,Mobile,SEO,Law,0,255,0,2,0,,,,,,
3/5/20,Desktop,SEO,Law,0,253,1,20,0,,,,,,
3/10/20,Mobile,SEO,Law,0,252,0,5,0,,,,,,
2/17/20,Mobile,SEO,Law,0,252,0,3,0,,,,,,
3/9/20,Desktop,SEO,Law,0,252,1,12,0,,,,,,
1/2/20,Desktop,SEO,Law,0,250,1,16,0,,,,,,
1/18/20,Mobile,SEO,Law,0,250,1,5,0,,,,,,
3/10/20,Desktop,SEO,Law,0,249,1,15,0,,,,,,
1/26/20,Mobile,SEO,Law,0,249,0,3,0,,,,,,
2/28/20,Mobile,SEO,Law,0,248,1,6,0,,,,,,
2/13/20,Mobile,SEO,Law,0,246,0,5,0,,,,,,
1/31/20,Desktop,SEO,Law,0,245,1,12,0,,,,,,
1/19/20,Mobile,SEO,Law,0,242,1,6,0,,,,,,
1/17/20,Desktop,SEO,Law,0,240,1,14,0,,,,,,
4/13/20,Mobile,SEO,Law,0,240,1,7,0,,,,,,
3/1/20,Mobile,SEO,Law,0,239,0,5,0,,,,,,
4/16/20,Mobile,SEO,Law,0,237,1,6,0,,,,,,
1/10/20,Desktop,SEO,Law,0,237,1,15,0,,,,,,
3/11/20,Mobile,SEO,Law,0,237,0,5,0,,,,,,
2/23/20,Mobile,SEO,Law,0,236,0,3,0,,,,,,
1/4/20,Mobile,SEO,Law,0,235,1,6,0,,,,,,
4/14/20,Desktop,SEO,Law,0,235,1,13,0,,,,,,
1/11/20,Mobile,SEO,Law,0,235,1,6,0,,,,,,
3/6/20,Mobile,SEO,Law,0,235,1,7,0,,,,,,
2/7/20,Desktop,SEO,Law,0,234,1,16,0,,,,,,
2/9/20,Mobile,SEO,Law,0,234,0,5,0,,,,,,
4/16/20,Desktop,SEO,Law,0,234,1,11,0,,,,,,
4/20/20,Mobile,SEO,Law,0,233,0,4,0,,,,,,
2/8/20,Mobile,SEO,Law,0,233,0,2,0,,,,,,
4/15/20,Desktop,SEO,Law,0,233,1,21,0,,,,,,
2/21/20,Desktop,SEO,Law,0,233,1,19,0,,,,,,
4/21/20,Desktop,SEO,Law,0,232,1,17,0,,,,,,
3/11/20,Desktop,SEO,Law,0,231,1,15,0,,,,,,
4/14/20,Mobile,SEO,Law,0,231,0,4,0,,,,,,
1/12/20,Mobile,SEO,Law,0,231,0,4,0,,,,,,
2/17/20,Desktop,SEO,Law,0,230,2,22,0,,,,,,
4/15/20,Mobile,SEO,Law,0,230,0,5,0,,,,,,
4/30/20,Mobile,SEO,Law,0,230,0,3,0,,,,,,
4/9/20,Mobile,SEO,Law,0,230,0,5,0,,,,,,
4/23/20,Desktop,SEO,Law,0,229,1,12,0,,,,,,
4/23/20,Mobile,SEO,Law,0,229,0,3,0,,,,,,
4/13/20,Desktop,SEO,Law,0,228,1,13,0,,,,,,
1/5/20,Mobile,SEO,Law,0,228,0,3,0,,,,,,
4/21/20,Mobile,SEO,Law,0,228,1,7,0,,,,,,
4/27/20,Desktop,SEO,Law,0,228,1,16,0,,,,,,
4/28/20,Desktop,SEO,Law,0,227,1,13,0,,,,,,
3/31/20,Desktop,SEO,Law,0,227,1,13,0,,,,,,
4/20/20,Desktop,SEO,Law,0,226,1,17,0,,,,,,
5/4/20,Mobile,SEO,Law,0,226,0,5,0,,,,,,
4/6/20,Mobile,SEO,Law,0,226,1,5,0,,,,,,
2/22/20,Mobile,SEO,Law,0,226,0,3,0,,,,,,
3/30/20,Desktop,SEO,Law,0,224,1,17,0,,,,,,
4/29/20,Desktop,SEO,Law,0,224,1,16,0,,,,,,
4/17/20,Mobile,SEO,Law,0,224,0,5,0,,,,,,
4/22/20,Mobile,SEO,Law,0,224,1,7,0,,,,,,
2/1/20,Mobile,SEO,Law,0,223,0,2,0,,,,,,
5/4/20,Desktop,SEO,Law,0,223,1,13,0,,,,,,
3/30/20,Mobile,SEO,Law,0,223,1,5,0,,,,,,
1/3/20,Desktop,SEO,Law,0,222,1,18,0,,,,,,
10/13/20,Mobile,SEO,Law,0,222,0,3,0,,,,,,
4/8/20,Mobile,SEO,Law,0,222,0,2,0,,,,,,
4/27/20,Mobile,SEO,Law,0,222,1,7,0,,,,,,
2/29/20,Mobile,SEO,Law,0,221,0,5,0,,,,,,
4/22/20,Desktop,SEO,Law,0,221,1,20,0,,,,,,
4/28/20,Mobile,SEO,Law,0,220,0,5,0,,,,,,
4/1/20,Desktop,SEO,Law,0,220,2,23,0,,,,,,
4/30/20,Desktop,SEO,Law,0,220,1,21,0,,,,,,
2/15/20,Mobile,SEO,Law,0,219,0,3,0,,,,,,
2/28/20,Desktop,SEO,Law,0,219,1,15,0,,,,,,
4/7/20,Desktop,SEO,Law,0,219,1,17,0,,,,,,
4/29/20,Mobile,SEO,Law,0,218,1,8,0,,,,,,
4/7/20,Mobile,SEO,Law,0,218,0,2,0,,,,,,
4/6/20,Desktop,SEO,Law,0,218,1,13,0,,,,,,
2/14/20,Mobile,SEO,Law,0,217,0,4,0,,,,,,
4/1/20,Mobile,SEO,Law,0,217,0,4,0,,,,,,
2/2/20,Mobile,SEO,Law,0,216,0,4,0,,,,,,
10/5/20,Mobile,SEO,Law,0,215,0,4,0,,,,,,
4/2/20,Mobile,SEO,Law,0,215,0,4,0,,,,,,
2/16/20,Mobile,SEO,Law,0,214,0,2,0,,,,,,
10/20/20,Mobile,SEO,Law,0,214,1,7,0,,,,,,
4/24/20,Mobile,SEO,Law,0,213,0,3,0,,,,,,
12/14/20,Mobile,SEO,Law,0,213,1,7,0,,,,,,
3/6/20,Desktop,SEO,Law,0,212,1,17,0,,,,,,
4/9/20,Desktop,SEO,Law,0,212,1,12,0,,,,,,
5/5/20,Desktop,SEO,Law,0,212,1,10,0,,,,,,
9/28/20,Mobile,SEO,Law,0,211,1,7,0,,,,,,
10/8/20,Mobile,SEO,Law,0,211,1,6,0,,,,,,
10/19/20,Mobile,SEO,Law,0,211,0,3,0,,,,,,
4/10/20,Mobile,SEO,Law,0,211,0,3,0,,,,,,
4/8/20,Desktop,SEO,Law,0,210,1,14,0,,,,,,
12/29/20,Mobile,SEO,Law,0,210,0,4,0,,,,,,
10/14/20,Mobile,SEO,Law,0,210,0,3,0,,,,,,
3/7/20,Mobile,SEO,Law,0,209,0,2,0,,,,,,
12/9/20,Mobile,SEO,Law,0,209,1,7,0,,,,,,
9/29/20,Mobile,SEO,Law,0,209,1,6,0,,,,,,
10/6/20,Mobile,SEO,Law,0,208,0,4,0,,,,,,
10/7/20,Mobile,SEO,Law,0,208,0,2,0,,,,,,
3/12/20,Mobile,SEO,Law,0,208,0,1,0,,,,,,
3/12/20,Desktop,SEO,Law,0,208,0,7,0,,,,,,
5/1/20,Mobile,SEO,Law,0,207,1,7,0,,,,,,
2/14/20,Desktop,SEO,Law,0,207,1,18,0,,,,,,
3/31/20,Mobile,SEO,Law,0,207,0,4,0,,,,,,
4/2/20,Desktop,SEO,Law,0,206,1,17,0,,,,,,
9/23/20,Mobile,SEO,Law,0,206,0,4,0,,,,,,
7/7/20,Mobile,SEO,Law,0,205,0,3,0,,,,,,
12/30/20,Mobile,SEO,Law,0,205,0,5,0,,,,,,
10/26/20,Mobile,SEO,Law,0,205,0,5,0,,,,,,
12/10/20,Mobile,SEO,Law,0,205,0,3,0,,,,,,
4/17/20,Desktop,SEO,Law,0,205,1,8,0,,,,,,
10/21/20,Mobile,SEO,Law,0,204,0,2,0,,,,,,
12/16/20,Mobile,SEO,Law,0,204,0,3,0,,,,,,
4/3/20,Mobile,SEO,Law,0,204,0,2,0,,,,,,
12/15/20,Mobile,SEO,Law,0,204,0,3,0,,,,,,
10/22/20,Mobile,SEO,Law,0,204,0,4,0,,,,,,
9/30/20,Mobile,SEO,Law,0,203,0,3,0,,,,,,
12/28/20,Mobile,SEO,Law,0,202,0,3,0,,,,,,
12/8/20,Mobile,SEO,Law,0,202,1,6,0,,,,,,
10/12/20,Mobile,SEO,Law,0,202,0,2,0,,,,,,
12/17/20,Mobile,SEO,Law,0,202,1,6,0,,,,,,
10/15/20,Mobile,SEO,Law,0,201,0,4,0,,,,,,
4/18/20,Mobile,SEO,Law,0,201,0,3,0,,,,,,
10/1/20,Mobile,SEO,Law,0,201,0,5,0,,,,,,
5/18/20,Desktop,SEO,Law,0,200,1,16,0,,,,,,
5/12/20,Desktop,SEO,Law,0,200,1,14,0,,,,,,
3/8/20,Mobile,SEO,Law,0,200,0,4,0,,,,,,
4/19/20,Mobile,SEO,Law,0,200,0,4,0,,,,,,
9/8/20,Mobile,SEO,Law,0,198,1,8,0,,,,,,
5/11/20,Desktop,SEO,Law,0,197,1,14,0,,,,,,
7/27/20,Mobile,SEO,Law,0,197,0,2,0,,,,,,
4/3/20,Desktop,SEO,Law,0,196,1,16,0,,,,,,
7/8/20,Mobile,SEO,Law,0,196,0,3,0,,,,,,
5/13/20,Desktop,SEO,Law,0,196,1,10,0,,,,,,
10/27/20,Mobile,SEO,Law,0,196,1,6,0,,,,,,
5/19/20,Desktop,SEO,Law,0,196,1,14,0,,,,,,
1/1/20,Mobile,SEO,Law,0,195,0,3,0,,,,,,
5/5/20,Mobile,SEO,Law,0,195,1,6,0,,,,,,
4/5/20,Mobile,SEO,Law,0,195,0,3,0,,,,,,
9/17/20,Mobile,SEO,Law,0,195,0,2,0,,,,,,
3/16/20,Mobile,SEO,Law,0,195,0,5,0,,,,,,
3/17/20,Desktop,SEO,Law,0,195,1,11,0,,,,,,
3/23/20,Desktop,SEO,Law,0,194,1,18,0,,,,,,
3/16/20,Desktop,SEO,Law,0,194,1,7,0,,,,,,
10/9/20,Mobile,SEO,Law,0,193,0,1,0,,,,,,
10/16/20,Mobile,SEO,Law,0,193,1,6,0,,,,,,
12/7/20,Mobile,SEO,Law,0,193,0,4,0,,,,,,
9/14/20,Mobile,SEO,Law,0,193,0,2,0,,,,,,
4/24/20,Desktop,SEO,Law,0,193,1,14,0,,,,,,
9/22/20,Mobile,SEO,Law,0,193,0,3,0,,,,,,
3/17/20,Mobile,SEO,Law,0,193,0,2,0,,,,,,
4/25/20,Mobile,SEO,Law,0,193,0,2,0,,,,,,
12/18/20,Mobile,SEO,Law,0,192,0,3,0,,,,,,
9/24/20,Mobile,SEO,Law,0,192,0,5,0,,,,,,
9/25/20,Mobile,SEO,Law,0,192,1,6,0,,,,,,
10/28/20,Mobile,SEO,Law,0,192,0,4,0,,,,,,
7/28/20,Mobile,SEO,Law,0,192,1,6,0,,,,,,
9/1/20,Mobile,SEO,Law,0,192,0,3,0,,,,,,
7/20/20,Mobile,SEO,Law,0,191,0,4,0,,,,,,
9/15/20,Mobile,SEO,Law,0,191,0,3,0,,,,,,
9/21/20,Mobile,SEO,Law,0,191,1,5,0,,,,,,
5/3/20,Mobile,SEO,Law,0,191,0,3,0,,,,,,
5/26/20,Desktop,SEO,Law,0,191,1,14,0,,,,,,
3/13/20,Mobile,SEO,Law,0,191,0,3,0,,,,,,
12/21/20,Mobile,SEO,Law,0,191,0,4,0,,,,,,
7/7/20,Desktop,SEO,Law,0,191,1,14,0,,,,,,
12/22/20,Mobile,SEO,Law,0,191,0,3,0,,,,,,
3/26/20,Mobile,SEO,Law,0,191,0,5,0,,,,,,
3/29/20,Mobile,SEO,Law,0,191,0,4,0,,,,,,
3/28/20,Mobile,SEO,Law,0,190,0,3,0,,,,,,
5/2/20,Mobile,SEO,Law,0,190,0,4,0,,,,,,
7/14/20,Mobile,SEO,Law,0,190,0,1,0,,,,,,
8/10/20,Desktop,SEO,Law,0,189,1,14,0,,,,,,
4/26/20,Mobile,SEO,Law,0,189,1,5,0,,,,,,
7/9/20,Mobile,SEO,Law,0,189,1,6,0,,,,,,
12/11/20,Mobile,SEO,Law,0,189,0,3,0,,,,,,
8/26/20,Mobile,SEO,Law,0,189,0,4,0,,,,,,
7/21/20,Mobile,SEO,Law,0,188,1,5,0,,,,,,
9/9/20,Mobile,SEO,Law,0,188,0,4,0,,,,,,
3/25/20,Desktop,SEO,Law,0,188,1,14,0,,,,,,
9/16/20,Mobile,SEO,Law,0,188,1,5,0,,,,,,
10/13/20,Desktop,SEO,Law,0,188,1,9,0,,,,,,
5/6/20,Desktop,SEO,Law,0,188,1,10,0,,,,,,
7/23/20,Mobile,SEO,Law,0,188,0,2,0,,,,,,
6/29/20,Mobile,SEO,Law,0,188,0,4,0,,,,,,
9/2/20,Mobile,SEO,Law,0,187,0,5,0,,,,,,
7/6/20,Mobile,SEO,Law,0,187,0,4,0,,,,,,
10/19/20,Desktop,SEO,Law,0,187,1,11,0,,,,,,
8/19/20,Mobile,SEO,Law,0,187,0,3,0,,,,,,
6/24/20,Mobile,SEO,Law,0,187,0,2,0,,,,,,
7/29/20,Mobile,SEO,Law,0,187,0,2,0,,,,,,
3/18/20,Desktop,SEO,Law,0,187,1,15,0,,,,,,
10/6/20,Desktop,SEO,Law,0,186,1,15,0,,,,,,
3/26/20,Desktop,SEO,Law,0,186,1,9,0,,,,,,
10/20/20,Desktop,SEO,Law,0,186,1,12,0,,,,,,
3/19/20,Desktop,SEO,Law,0,186,1,11,0,,,,,,
9/28/20,Desktop,SEO,Law,0,186,1,18,0,,,,,,
7/16/20,Mobile,SEO,Law,0,186,0,5,0,,,,,,
6/23/20,Desktop,SEO,Law,0,186,1,16,0,,,,,,
8/27/20,Mobile,SEO,Law,0,186,0,4,0,,,,,,
6/23/20,Mobile,SEO,Law,0,185,0,3,0,,,,,,
5/20/20,Desktop,SEO,Law,0,185,1,16,0,,,,,,
10/5/20,Desktop,SEO,Law,0,185,1,17,0,,,,,,
6/29/20,Desktop,SEO,Law,0,185,1,12,0,,,,,,
3/27/20,Mobile,SEO,Law,0,185,0,3,0,,,,,,
4/11/20,Mobile,SEO,Law,0,184,0,2,0,,,,,,
5/14/20,Desktop,SEO,Law,0,184,1,12,0,,,,,,
8/31/20,Mobile,SEO,Law,0,184,0,4,0,,,,,,
4/12/20,Mobile,SEO,Law,0,184,0,4,0,,,,,,
7/30/20,Mobile,SEO,Law,0,184,0,5,0,,,,,,
10/26/20,Desktop,SEO,Law,0,184,1,10,0,,,,,,
6/30/20,Mobile,SEO,Law,0,184,0,4,0,,,,,,
5/7/20,Desktop,SEO,Law,0,184,1,14,0,,,,,,
7/15/20,Mobile,SEO,Law,0,184,0,3,0,,,,,,
4/4/20,Mobile,SEO,Law,0,183,0,2,0,,,,,,
9/29/20,Desktop,SEO,Law,0,183,1,18,0,,,,,,
5/27/20,Desktop,SEO,Law,0,183,1,12,0,,,,,,
7/1/20,Mobile,SEO,Law,0,183,0,4,0,,,,,,
9/3/20,Mobile,SEO,Law,0,182,0,4,0,,,,,,
3/18/20,Mobile,SEO,Law,0,182,0,3,0,,,,,,
5/1/20,Desktop,SEO,Law,0,182,1,11,0,,,,,,
3/24/20,Desktop,SEO,Law,0,182,1,12,0,,,,,,
8/3/20,Mobile,SEO,Law,0,182,1,6,0,,,,,,
7/22/20,Mobile,SEO,Law,0,182,0,4,0,,,,,,
3/25/20,Mobile,SEO,Law,0,182,0,2,0,,,,,,
