Date,Category,Campaign Name,Impressions,Clicks,Conversions,Revenue,Cost,Daily Budget,,,,,,,,,,,,,,,
6/7/20,HI,HI - Campaign 2,16843,306,5,63.92,40.71,150,,,,,,,,,,,,,,,
6/8/20,HI,HI - Campaign 1,29413,526,10,113.27,75,75,,,,,,,,,,,,,,,
6/8/20,HI,HI - Campaign 2,17542,325,5,66.91,43.86,150,,,,,,,,,,,,,,,
6/9/20,HI,HI - Campaign 1,29732,509,8,100.52,75,75,,,,,,,,,,,,,,,
6/9/20,HI,HI - Campaign 2,19530,361,5,73.95,49.71,150,,,,,,,,,,,,,,,
6/10/20,HI,HI - Campaign 1,32667,543,9,133.66,75,75,,,,,,,,,,,,,,,
6/10/20,HI,HI - Campaign 2,20498,376,6,78.85,52,150,,,,,,,,,,,,,,,
6/11/20,HI,HI - Campaign 1,30184,514,10,128.08,75,75,,,,,,,,,,,,,,,
6/11/20,HI,HI - Campaign 2,20616,378,6,80.61,52.57,150,,,,,,,,,,,,,,,
6/12/20,HI,HI - Campaign 1,34279,540,11,150.29,75,75,,,,,,,,,,,,,,,
6/12/20,HI,HI - Campaign 2,19026,352,6,77.14,48.29,150,,,,,,,,,,,,,,,
6/13/20,HI,HI - Campaign 1,38634,588,8,111.6,75,75,,,,,,,,,,,,,,,
6/13/20,HI,HI - Campaign 2,18694,342,6,74.51,47,150,,,,,,,,,,,,,,,
6/14/20,HI,HI - Campaign 1,41540,620,8,99.12,75,75,,,,,,,,,,,,,,,
6/14/20,HI,HI - Campaign 2,18776,340,5,73.07,47,150,,,,,,,,,,,,,,,
6/15/20,HI,HI - Campaign 1,32357,516,9,124.82,75,75,,,,,,,,,,,,,,,
6/15/20,HI,HI - Campaign 2,19747,350,6,77.27,48.71,150,,,,,,,,,,,,,,,
6/16/20,HI,HI - Campaign 1,30046,484,7,100.12,75,75,,,,,,,,,,,,,,,
6/16/20,HI,HI - Campaign 2,21209,372,6,82.62,53.14,150,,,,,,,,,,,,,,,
6/17/20,HI,HI - Campaign 1,32276,558,11,134.03,75,75,,,,,,,,,,,,,,,
6/17/20,HI,HI - Campaign 2,19591,346,5,75.99,49.43,150,,,,,,,,,,,,,,,
6/18/20,HI,HI - Campaign 1,31508,560,9,105.62,75,75,,,,,,,,,,,,,,,
6/18/20,HI,HI - Campaign 2,17354,308,4,65.91,43.71,150,,,,,,,,,,,,,,,
6/19/20,HI,HI - Campaign 1,33694,575,11,133.57,75,75,,,,,,,,,,,,,,,
6/19/20,HI,HI - Campaign 2,15755,283,4,58.87,40.14,150,,,,,,,,,,,,,,,
6/20/20,HI,HI - Campaign 1,36478,607,10,127.06,75,75,,,,,,,,,,,,,,,
6/20/20,HI,HI - Campaign 2,13788,252,3,53.95,36.14,150,,,,,,,,,,,,,,,
6/21/20,HI,HI - Campaign 1,39347,607,9,119.95,75,75,,,,,,,,,,,,,,,
6/21/20,HI,HI - Campaign 2,12290,231,3,51.12,38.86,150,,,,,,,,,,,,,,,
6/22/20,HI,HI - Campaign 1,29995,506,9,124.11,75,75,,,,,,,,,,,,,,,
6/22/20,HI,HI - Campaign 2,11212,216,3,48.36,31.36,150,,,,,,,,,,,,,,,
6/23/20,HI,HI - Campaign 1,28020,476,7,104.47,75,75,,,,,,,,,,,,,,,
6/23/20,HI,HI - Campaign 2,8869,179,2,41.6,25.36,150,,,,,,,,,,,,,,,
6/24/20,HI,HI - Campaign 1,31149,502,8,110.01,75,75,,,,,,,,,,,,,,,
6/24/20,HI,HI - Campaign 2,9918,195,3,44.46,28.07,150,,,,,,,,,,,,,,,
6/25/20,HI,HI - Campaign 1,30136,496,9,154.17,75,75,,,,,,,,,,,,,,,
6/25/20,HI,HI - Campaign 2,10850,210,3,50.95,30.5,150,,,,,,,,,,,,,,,
6/26/20,HI,HI - Campaign 1,30120,528,9,124.91,75,75,,,,,,,,,,,,,,,
6/26/20,HI,HI - Campaign 2,10975,212,3,51.05,30.93,150,,,,,,,,,,,,,,,
6/27/20,HI,HI - Campaign 1,29235,519,8,98.33,75,75,,,,,,,,,,,,,,,
6/27/20,HI,HI - Campaign 2,12029,231,4,54.29,33.93,150,,,,,,,,,,,,,,,
6/28/20,HI,HI - Campaign 1,34452,551,7,84.46,75,75,,,,,,,,,,,,,,,
6/28/20,HI,HI - Campaign 2,13664,257,4,57.08,37.71,150,,,,,,,,,,,,,,,
6/29/20,HI,HI - Campaign 1,27386,458,7,78.04,75,75,,,,,,,,,,,,,,,
6/29/20,HI,HI - Campaign 2,14891,277,4,55.23,42,150,,,,,,,,,,,,,,,
6/30/20,HI,HI - Campaign 1,28832,486,8,109.8,75,75,,,,,,,,,,,,,,,
6/30/20,HI,HI - Campaign 2,14690,273,4,54.75,41.29,150,,,,,,,,,,,,,,,
7/1/20,HI,HI - Campaign 1,32744,514,10,144.85,75,75,,,,,,,,,,,,,,,
7/1/20,HI,HI - Campaign 2,14614,272,4,56.63,41,150,,,,,,,,,,,,,,,
7/2/20,HI,HI - Campaign 1,31620,518,11,117.73,75,75,,,,,,,,,,,,,,,
7/2/20,HI,HI - Campaign 2,14733,276,4,55.41,41.57,150,,,,,,,,,,,,,,,
7/3/20,HI,HI - Campaign 1,31503,534,12,143.8,75,75,,,,,,,,,,,,,,,
7/3/20,HI,HI - Campaign 2,15467,291,4,60.43,43.86,150,,,,,,,,,,,,,,,
7/4/20,HI,HI - Campaign 1,37256,569,9,140.59,75,75,,,,,,,,,,,,,,,
7/4/20,HI,HI - Campaign 2,14433,274,4,57.82,41.29,150,,,,,,,,,,,,,,,
7/5/20,HI,HI - Campaign 1,34546,553,11,129.99,75,75,,,,,,,,,,,,,,,
7/5/20,HI,HI - Campaign 2,14088,272,4,60.74,41,150,,,,,,,,,,,,,,,
7/6/20,HI,HI - Campaign 1,26957,485,10,132.67,75,75,,,,,,,,,,,,,,,
7/6/20,HI,HI - Campaign 2,13138,263,4,66.37,38.71,150,,,,,,,,,,,,,,,
7/7/20,HI,HI - Campaign 1,30941,491,10,125.76,75,75,,,,,,,,,,,,,,,
7/7/20,HI,HI - Campaign 2,13171,261,4,67.52,38.14,150,,,,,,,,,,,,,,,
7/8/20,HI,HI - Campaign 1,35283,509,9,127.14,75,75,,,,,,,,,,,,,,,
7/8/20,HI,HI - Campaign 2,13858,269,4,68.62,39.29,150,,,,,,,,,,,,,,,
7/9/20,HI,HI - Campaign 1,35869,500,8,98.33,75,75,,,,,,,,,,,,,,,
7/9/20,HI,HI - Campaign 2,14946,281,4,69.1,41,150,,,,,,,,,,,,,,,
7/10/20,HI,HI - Campaign 1,31730,503,8,129.54,75,75,,,,,,,,,,,,,,,
7/10/20,HI,HI - Campaign 2,15732,291,5,70.85,42.71,150,,,,,,,,,,,,,,,
7/11/20,HI,HI - Campaign 1,39629,537,10,134.53,75,75,,,,,,,,,,,,,,,
7/11/20,HI,HI - Campaign 2,17361,313,5,75.29,45.57,150,,,,,,,,,,,,,,,
7/12/20,HI,HI - Campaign 1,38299,531,9,119.24,75,75,,,,,,,,,,,,,,,
7/12/20,HI,HI - Campaign 2,18460,324,5,78.4,47.14,150,,,,,,,,,,,,,,,
7/13/20,HI,HI - Campaign 1,28908,468,9,123.17,75,75,,,,,,,,,,,,,,,
7/13/20,HI,HI - Campaign 2,18634,320,5,76.47,46.71,150,,,,,,,,,,,,,,,
7/14/20,HI,HI - Campaign 1,34480,500,9,133.78,75,75,,,,,,,,,,,,,,,
7/14/20,HI,HI - Campaign 2,17885,305,5,72.47,44.29,150,,,,,,,,,,,,,,,
7/15/20,HI,HI - Campaign 1,34457,492,10,140.08,75,75,,,,,,,,,,,,,,,
7/15/20,HI,HI - Campaign 2,17042,292,4,70.33,42.57,150,,,,,,,,,,,,,,,
7/16/20,HI,HI - Campaign 1,35251,486,9,125.56,75,75,,,,,,,,,,,,,,,
7/16/20,HI,HI - Campaign 2,16367,281,4,70.3,41,150,,,,,,,,,,,,,,,
7/17/20,HI,HI - Campaign 1,33259,473,8,124.45,75,75,,,,,,,,,,,,,,,
7/17/20,HI,HI - Campaign 2,16487,278,4,70.46,40.86,150,,,,,,,,,,,,,,,
7/18/20,HI,HI - Campaign 1,37445,518,9,118.1,75,75,,,,,,,,,,,,,,,
7/18/20,HI,HI - Campaign 2,17315,292,5,74.09,43.14,150,,,,,,,,,,,,,,,
7/19/20,HI,HI - Campaign 1,42216,537,7,95.15,75,75,,,,,,,,,,,,,,,
7/19/20,HI,HI - Campaign 2,17727,296,5,71.1,43.71,150,,,,,,,,,,,,,,,
7/20/20,HI,HI - Campaign 1,30466,463,8,123.62,75,75,,,,,,,,,,,,,,,
7/20/20,HI,HI - Campaign 2,17362,286,4,68.32,42.29,150,,,,,,,,,,,,,,,
7/21/20,HI,HI - Campaign 1,32936,500,10,117.86,75,75,,,,,,,,,,,,,,,
7/21/20,HI,HI - Campaign 2,16972,281,4,66.17,41.57,150,,,,,,,,,,,,,,,
7/22/20,HI,HI - Campaign 1,35519,509,9,115.17,75,75,,,,,,,,,,,,,,,
7/22/20,HI,HI - Campaign 2,16975,280,4,63.87,41.29,150,,,,,,,,,,,,,,,
7/23/20,HI,HI - Campaign 1,37375,496,9,125.34,75,75,,,,,,,,,,,,,,,
7/23/20,HI,HI - Campaign 2,16864,277,4,62.9,40.86,150,,,,,,,,,,,,,,,
7/24/20,HI,HI - Campaign 1,34811,524,9,129.94,74.75,75,,,,,,,,,,,,,,,
7/24/20,HI,HI - Campaign 2,14937,249,4,54.69,36.18,150,,,,,,,,,,,,,,,
7/25/20,HI,HI - Campaign 1,38987,541,11,159.29,75,75,,,,,,,,,,,,,,,
7/25/20,HI,HI - Campaign 2,12361,210,3,46.38,31.32,150,,,,,,,,,,,,,,,
7/26/20,HI,HI - Campaign 1,45437,576,9,110.9,75,75,,,,,,,,,,,,,,,
7/26/20,HI,HI - Campaign 2,10120,179,2,40.98,25.61,150,,,,,,,,,,,,,,,
7/27/20,HI,HI - Campaign 1,34117,491,9,116.25,75,75,,,,,,,,,,,,,,,
7/27/20,HI,HI - Campaign 2,10299,179,3,40.04,25.32,150,,,,,,,,,,,,,,,
7/28/20,HI,HI - Campaign 1,38093,507,8,112.76,75,75,,,,,,,,,,,,,,,
7/28/20,HI,HI - Campaign 2,11807,200,3,44.05,28.32,150,,,,,,,,,,,,,,,
7/29/20,HI,HI - Campaign 1,38621,519,8,144.52,75,75,,,,,,,,,,,,,,,
7/29/20,HI,HI - Campaign 2,12605,214,3,49.29,30.18,150,,,,,,,,,,,,,,,
7/30/20,HI,HI - Campaign 1,37858,522,7,110.31,75,75,,,,,,,,,,,,,,,
7/30/20,HI,HI - Campaign 2,12812,221,3,49.58,31.04,150,,,,,,,,,,,,,,,
7/31/20,HI,HI - Campaign 1,35547,526,7,106.07,75,75,,,,,,,,,,,,,,,
7/31/20,HI,HI - Campaign 2,14159,245,3,54.13,34.57,150,,,,,,,,,,,,,,,
8/1/20,HI,HI - Campaign 1,43113,563,9,138.96,75,75,,,,,,,,,,,,,,,
8/1/20,HI,HI - Campaign 2,16402,279,4,61.46,39.29,150,,,,,,,,,,,,,,,
8/2/20,HI,HI - Campaign 1,40019,536,8,112.31,75,75,,,,,,,,,,,,,,,
8/2/20,HI,HI - Campaign 2,18429,310,4,69.4,43.86,150,,,,,,,,,,,,,,,
8/3/20,HI,HI - Campaign 1,32954,463,8,120.02,75,75,,,,,,,,,,,,,,,
8/3/20,HI,HI - Campaign 2,19264,322,4,74.15,46.43,150,,,,,,,,,,,,,,,
8/4/20,HI,HI - Campaign 1,34607,479,7,111.77,75,75,,,,,,,,,,,,,,,
8/4/20,HI,HI - Campaign 2,19523,328,5,76.29,47.86,150,,,,,,,,,,,,,,,
8/5/20,HI,HI - Campaign 1,34269,478,8,113.67,75,75,,,,,,,,,,,,,,,
8/5/20,HI,HI - Campaign 2,19723,331,5,75.84,49.14,150,,,,,,,,,,,,,,,
8/6/20,HI,HI - Campaign 1,30029,471,7,112.24,75,75,,,,,,,,,,,,,,,
8/6/20,HI,HI - Campaign 2,19636,333,5,77.57,50.14,150,,,,,,,,,,,,,,,
8/7/20,HI,HI - Campaign 1,30740,495,10,134.27,75,75,,,,,,,,,,,,,,,
8/7/20,HI,HI - Campaign 2,19300,330,5,79.11,49.86,150,,,,,,,,,,,,,,,
8/8/20,HI,HI - Campaign 1,36349,511,7,129.16,75,75,,,,,,,,,,,,,,,
8/8/20,HI,HI - Campaign 2,19011,327,5,79.08,50,150,,,,,,,,,,,,,,,
8/9/20,HI,HI - Campaign 1,37843,519,8,108.8,75,75,,,,,,,,,,,,,,,
8/9/20,HI,HI - Campaign 2,18549,322,5,77.3,49.57,150,,,,,,,,,,,,,,,
8/10/20,HI,HI - Campaign 1,34567,470,8,118.73,75,75,,,,,,,,,,,,,,,
8/10/20,HI,HI - Campaign 2,17233,299,4,71.05,45.57,150,,,,,,,,,,,,,,,
8/11/20,HI,HI - Campaign 1,33842,469,7,113.18,75,75,,,,,,,,,,,,,,,
8/11/20,HI,HI - Campaign 2,15804,277,4,65.85,42,150,,,,,,,,,,,,,,,
8/12/20,HI,HI - Campaign 1,36195,502,9,154.56,75,75,,,,,,,,,,,,,,,
8/12/20,HI,HI - Campaign 2,13583,243,3,58.72,36.43,150,,,,,,,,,,,,,,,
8/13/20,HI,HI - Campaign 1,34917,510,8,141.41,75,75,,,,,,,,,,,,,,,
8/13/20,HI,HI - Campaign 2,12414,222,3,54.27,32.71,150,,,,,,,,,,,,,,,
8/14/20,HI,HI - Campaign 1,34584,497,9,137.05,75,75,,,,,,,,,,,,,,,
8/14/20,HI,HI - Campaign 2,12071,213,3,51.73,31.29,150,,,,,,,,,,,,,,,
8/15/20,HI,HI - Campaign 1,37631,527,9,142.26,75,75,,,,,,,,,,,,,,,
8/15/20,HI,HI - Campaign 2,11245,200,3,48.72,29.14,150,,,,,,,,,,,,,,,
8/16/20,HI,HI - Campaign 1,35692,529,9,111.52,75,75,,,,,,,,,,,,,,,
8/16/20,HI,HI - Campaign 2,10286,187,3,46.04,27.14,150,,,,,,,,,,,,,,,
8/17/20,HI,HI - Campaign 1,27871,449,10,137.91,75,75,,,,,,,,,,,,,,,
8/17/20,HI,HI - Campaign 2,10322,197,3,51.16,29.29,150,,,,,,,,,,,,,,,
8/18/20,HI,HI - Campaign 1,30156,459,9,121.86,75,75,,,,,,,,,,,,,,,
8/18/20,HI,HI - Campaign 2,10274,201,3,52.78,30,150,,,,,,,,,,,,,,,
8/19/20,HI,HI - Campaign 1,30541,463,10,119.99,75,75,,,,,,,,,,,,,,,
8/19/20,HI,HI - Campaign 2,11185,216,3,56.57,32.71,150,,,,,,,,,,,,,,,
8/20/20,HI,HI - Campaign 1,28640,469,7,107.49,75,75,,,,,,,,,,,,,,,
8/20/20,HI,HI - Campaign 2,11600,223,3,57.85,34.14,150,,,,,,,,,,,,,,,
8/21/20,HI,HI - Campaign 1,28412,469,9,113.3,75,75,,,,,,,,,,,,,,,
8/21/20,HI,HI - Campaign 2,12060,234,4,59.38,36,150,,,,,,,,,,,,,,,
8/22/20,HI,HI - Campaign 1,28734,476,7,95.48,75,75,,,,,,,,,,,,,,,
8/22/20,HI,HI - Campaign 2,12788,251,4,60.64,39.29,150,,,,,,,,,,,,,,,
8/23/20,HI,HI - Campaign 1,32487,519,9,120.2,75,75,,,,,,,,,,,,,,,
8/23/20,HI,HI - Campaign 2,12855,255,4,62.54,40,150,,,,,,,,,,,,,,,
8/24/20,HI,HI - Campaign 1,26152,433,8,107.39,75,75,,,,,,,,,,,,,,,
8/24/20,HI,HI - Campaign 2,12987,257,4,60.18,40.71,150,,,,,,,,,,,,,,,
8/25/20,HI,HI - Campaign 1,25281,445,9,124.93,75,75,,,,,,,,,,,,,,,
8/25/20,HI,HI - Campaign 2,12510,251,4,59.6,39.86,150,,,,,,,,,,,,,,,
8/26/20,HI,HI - Campaign 1,21656,391,9,135.82,75,75,,,,,,,,,,,,,,,
8/26/20,HI,HI - Campaign 2,11049,227,3,53.63,48,150,,,,,,,,,,,,,,,
8/27/20,HI,HI - Campaign 1,26939,465,11,141.82,75,75,,,,,,,,,,,,,,,
8/27/20,HI,HI - Campaign 2,10581,219,3,52.72,34.46,150,,,,,,,,,,,,,,,
8/28/20,HI,HI - Campaign 1,27971,473,8,122.2,75,75,,,,,,,,,,,,,,,
8/28/20,HI,HI - Campaign 2,9708,202,3,48.88,31.75,150,,,,,,,,,,,,,,,
8/29/20,HI,HI - Campaign 1,30297,496,10,117.88,75,75,,,,,,,,,,,,,,,
8/29/20,HI,HI - Campaign 2,8919,187,3,46.54,28.75,150,,,,,,,,,,,,,,,
8/30/20,HI,HI - Campaign 1,30785,485,8,101.52,75,75,,,,,,,,,,,,,,,
8/30/20,HI,HI - Campaign 2,9867,200,3,48.35,31.04,150,,,,,,,,,,,,,,,
8/31/20,HI,HI - Campaign 1,24810,415,9,107.59,75,75,,,,,,,,,,,,,,,
8/31/20,HI,HI - Campaign 2,9638,196,3,48.03,30.75,150,,,,,,,,,,,,,,,
9/1/20,HI,HI - Campaign 1,25838,438,9,120.89,75,75,,,,,,,,,,,,,,,
9/1/20,HI,HI - Campaign 2,9836,199,3,48.47,31.46,150,,,,,,,,,,,,,,,
9/2/20,HI,HI - Campaign 1,28061,455,8,113.78,75,75,,,,,,,,,,,,,,,
9/2/20,HI,HI - Campaign 2,11023,220,4,52.9,35.14,150,,,,,,,,,,,,,,,
9/3/20,HI,HI - Campaign 1,28039,461,7,111.69,75,75,,,,,,,,,,,,,,,
9/3/20,HI,HI - Campaign 2,11584,231,4,54.49,37.14,150,,,,,,,,,,,,,,,
9/4/20,HI,HI - Campaign 1,29192,465,11,154.4,75,75,,,,,,,,,,,,,,,
9/4/20,HI,HI - Campaign 2,11826,236,4,57.46,38.14,150,,,,,,,,,,,,,,,
9/5/20,HI,HI - Campaign 1,29264,483,8,107.47,75,75,,,,,,,,,,,,,,,
9/5/20,HI,HI - Campaign 2,11314,228,4,54.95,37.43,150,,,,,,,,,,,,,,,
9/6/20,HI,HI - Campaign 1,28962,485,9,96.7,75,75,,,,,,,,,,,,,,,
9/6/20,HI,HI - Campaign 2,9561,199,3,49.21,33,150,,,,,,,,,,,,,,,
9/7/20,HI,HI - Campaign 1,33177,467,8,105.84,75,75,,,,,,,,,,,,,,,
9/7/20,HI,HI - Campaign 2,9400,194,3,45.75,30.86,150,,,,,,,,,,,,,,,
9/8/20,HI,HI - Campaign 1,26494,400,9,118.1,75,75,,,,,,,,,,,,,,,
9/8/20,HI,HI - Campaign 2,11198,218,4,53.43,35.86,150,,,,,,,,,,,,,,,
9/9/20,HI,HI - Campaign 1,27895,413,10,125.35,75,75,,,,,,,,,,,,,,,
9/9/20,HI,HI - Campaign 2,12548,237,4,60.35,39.71,150,,,,,,,,,,,,,,,
9/10/20,HI,HI - Campaign 1,31188,432,9,130.15,75,75,,,,,,,,,,,,,,,
9/10/20,HI,HI - Campaign 2,13538,246,5,65,41.57,150,,,,,,,,,,,,,,,
9/11/20,HI,HI - Campaign 1,34695,468,9,132.91,75,75,,,,,,,,,,,,,,,
9/11/20,HI,HI - Campaign 2,13768,247,4,64.5,41.71,150,,,,,,,,,,,,,,,
9/12/20,HI,HI - Campaign 1,33176,468,11,126.24,75,75,,,,,,,,,,,,,,,
9/12/20,HI,HI - Campaign 2,15311,269,5,72.24,45.29,150,,,,,,,,,,,,,,,
9/13/20,HI,HI - Campaign 1,35741,477,7,104.4,75,75,,,,,,,,,,,,,,,
9/13/20,HI,HI - Campaign 2,16682,287,5,75.43,48.14,150,,,,,,,,,,,,,,,
9/14/20,HI,HI - Campaign 1,28960,414,9,121.51,75,75,,,,,,,,,,,,,,,
9/14/20,HI,HI - Campaign 2,17233,292,5,80.62,50.14,150,,,,,,,,,,,,,,,
9/15/20,HI,HI - Campaign 1,30406,418,8,103.94,75,75,,,,,,,,,,,,,,,
9/15/20,HI,HI - Campaign 2,16244,273,5,73.36,46.43,150,,,,,,,,,,,,,,,
9/16/20,HI,HI - Campaign 1,25360,416,9,115.54,75,75,,,,,,,,,,,,,,,
9/16/20,HI,HI - Campaign 2,15630,267,5,70.76,45.29,150,,,,,,,,,,,,,,,
9/17/20,HI,HI - Campaign 1,27077,421,9,130.56,75,75,,,,,,,,,,,,,,,
9/17/20,HI,HI - Campaign 2,15156,263,5,70.13,44.86,150,,,,,,,,,,,,,,,
9/18/20,HI,HI - Campaign 1,26301,422,11,134.74,75,75,,,,,,,,,,,,,,,
9/18/20,HI,HI - Campaign 2,15514,271,5,73.3,46.57,150,,,,,,,,,,,,,,,
9/19/20,HI,HI - Campaign 1,28795,447,9,115.71,75,75,,,,,,,,,,,,,,,
9/19/20,HI,HI - Campaign 2,14715,260,5,69.51,44.86,150,,,,,,,,,,,,,,,
9/20/20,HI,HI - Campaign 1,30308,455,9,112.64,75,75,,,,,,,,,,,,,,,
9/20/20,HI,HI - Campaign 2,13885,249,5,68.91,43.43,150,,,,,,,,,,,,,,,
9/21/20,HI,HI - Campaign 1,23599,393,10,127.82,75,75,,,,,,,,,,,,,,,
9/21/20,HI,HI - Campaign 2,13332,248,5,69.86,43.86,150,,,,,,,,,,,,,,,
9/22/20,HI,HI - Campaign 1,27594,399,11,130.67,75,75,,,,,,,,,,,,,,,
9/22/20,HI,HI - Campaign 2,13041,247,5,73.76,44,150,,,,,,,,,,,,,,,
9/23/20,HI,HI - Campaign 1,25910,414,8,100.14,75,75,,,,,,,,,,,,,,,
9/23/20,HI,HI - Campaign 2,12918,244,5,70.96,43.29,150,,,,,,,,,,,,,,,
9/24/20,HI,HI - Campaign 1,26796,421,10,118.3,75,75,,,,,,,,,,,,,,,
9/24/20,HI,HI - Campaign 2,12611,237,5,68.28,42.14,150,,,,,,,,,,,,,,,
9/25/20,HI,HI - Campaign 1,28202,421,11,138.86,75,75,,,,,,,,,,,,,,,
9/25/20,HI,HI - Campaign 2,12612,234,5,67.41,41.57,150,,,,,,,,,,,,,,,
9/26/20,HI,HI - Campaign 1,28978,443,9,132.75,75,75,,,,,,,,,,,,,,,
9/26/20,HI,HI - Campaign 2,12615,233,5,69.12,41.43,150,,,,,,,,,,,,,,,
9/27/20,HI,HI - Campaign 1,28761,451,7,97.81,75,75,,,,,,,,,,,,,,,
9/27/20,HI,HI - Campaign 2,12886,239,5,69.81,42.43,150,,,,,,,,,,,,,,,
9/28/20,HI,HI - Campaign 1,24415,395,8,113.34,75,75,,,,,,,,,,,,,,,
9/28/20,HI,HI - Campaign 2,13167,241,5,69.16,42.71,150,,,,,,,,,,,,,,,
9/29/20,HI,HI - Campaign 1,25204,405,9,121.19,75,75,,,,,,,,,,,,,,,
9/29/20,HI,HI - Campaign 2,12791,239,5,66.23,42.14,150,,,,,,,,,,,,,,,
9/30/20,HI,HI - Campaign 1,27925,438,7,100.56,75,75,,,,,,,,,,,,,,,
9/30/20,HI,HI - Campaign 2,12231,232,5,64.46,40.71,150,,,,,,,,,,,,,,,
10/1/20,HI,HI - Campaign 1,29180,439,9,141.66,75,75,,,,,,,,,,,,,,,
10/1/20,HI,HI - Campaign 2,12240,234,4,66.4,41,150,,,,,,,,,,,,,,,
10/2/20,HI,HI - Campaign 1,28046,462,11,141.32,75,75,,,,,,,,,,,,,,,
10/2/20,HI,HI - Campaign 2,11278,223,4,62.48,38.86,150,,,,,,,,,,,,,,,
10/3/20,HI,HI - Campaign 1,29495,482,8,122.88,75,75,,,,,,,,,,,,,,,
10/3/20,HI,HI - Campaign 2,10410,212,4,57.18,36.71,150,,,,,,,,,,,,,,,
10/4/20,HI,HI - Campaign 1,32456,489,7,105.02,75,75,,,,,,,,,,,,,,,
10/4/20,HI,HI - Campaign 2,9847,203,4,53.72,34.86,150,,,,,,,,,,,,,,,
10/5/20,HI,HI - Campaign 1,25164,416,9,107.43,75,75,,,,,,,,,,,,,,,
10/5/20,HI,HI - Campaign 2,9279,195,4,49.56,32.86,150,,,,,,,,,,,,,,,
10/6/20,HI,HI - Campaign 1,26564,424,8,98.2,75,75,,,,,,,,,,,,,,,
10/6/20,HI,HI - Campaign 2,9545,199,3,48.13,33.29,150,,,,,,,,,,,,,,,
10/7/20,HI,HI - Campaign 1,28325,435,8,115.86,75,75,,,,,,,,,,,,,,,
10/7/20,HI,HI - Campaign 2,9747,200,3,49.8,33.43,150,,,,,,,,,,,,,,,
10/8/20,HI,HI - Campaign 1,26948,428,9,133.06,75,75,,,,,,,,,,,,,,,
10/8/20,HI,HI - Campaign 2,9475,198,3,49.03,33.14,150,,,,,,,,,,,,,,,
10/9/20,HI,HI - Campaign 1,27936,443,9,132.72,75,75,,,,,,,,,,,,,,,
10/9/20,HI,HI - Campaign 2,9870,205,3,51.12,34.43,150,,,,,,,,,,,,,,,
10/10/20,HI,HI - Campaign 1,30380,454,9,112.58,75,75,,,,,,,,,,,,,,,
10/10/20,HI,HI - Campaign 2,10935,222,3,55.73,37.57,150,,,,,,,,,,,,,,,
10/11/20,HI,HI - Campaign 1,33236,469,8,101.78,75,75,,,,,,,,,,,,,,,
10/11/20,HI,HI - Campaign 2,12236,241,4,61.05,41.14,150,,,,,,,,,,,,,,,
10/12/20,HI,HI - Campaign 1,27636,404,7,99.32,75,75,,,,,,,,,,,,,,,
10/12/20,HI,HI - Campaign 2,13796,264,4,66.21,45.86,150,,,,,,,,,,,,,,,
10/13/20,HI,HI - Campaign 1,29574,403,7,97.65,75,75,,,,,,,,,,,,,,,
10/13/20,HI,HI - Campaign 2,15131,278,4,69.43,49,150,,,,,,,,,,,,,,,
10/14/20,HI,HI - Campaign 1,28386,430,11,133.62,75,75,,,,,,,,,,,,,,,
10/14/20,HI,HI - Campaign 2,14841,273,4,68.9,48.14,150,,,,,,,,,,,,,,,
10/15/20,HI,HI - Campaign 1,29893,461,12,143.71,75,75,,,,,,,,,,,,,,,
10/15/20,HI,HI - Campaign 2,14245,261,4,65.52,45.86,150,,,,,,,,,,,,,,,
10/16/20,HI,HI - Campaign 1,28312,432,10,119.21,75,75,,,,,,,,,,,,,,,
10/16/20,HI,HI - Campaign 2,14611,266,4,66.45,46.71,150,,,,,,,,,,,,,,,
10/17/20,HI,HI - Campaign 1,31975,464,10,114.78,75,75,,,,,,,,,,,,,,,
10/17/20,HI,HI - Campaign 2,14478,262,4,65.85,46,150,,,,,,,,,,,,,,,
10/18/20,HI,HI - Campaign 1,36031,479,8,114.92,75,75,,,,,,,,,,,,,,,
10/18/20,HI,HI - Campaign 2,14336,257,4,65.97,45,150,,,,,,,,,,,,,,,
10/19/20,HI,HI - Campaign 1,30230,415,8,121.24,75,75,,,,,,,,,,,,,,,
10/19/20,HI,HI - Campaign 2,13961,248,4,67.27,43.14,150,,,,,,,,,,,,,,,
10/20/20,HI,HI - Campaign 1,30797,440,10,122.64,75,75,,,,,,,,,,,,,,,
10/20/20,HI,HI - Campaign 2,12194,226,4,63.7,38.29,150,,,,,,,,,,,,,,,
10/21/20,HI,HI - Campaign 1,29813,440,11,140.95,75,75,,,,,,,,,,,,,,,
10/21/20,HI,HI - Campaign 2,12557,233,4,66.08,39.57,150,,,,,,,,,,,,,,,
10/22/20,HI,HI - Campaign 1,29601,434,10,120.54,75,75,,,,,,,,,,,,,,,
10/22/20,HI,HI - Campaign 2,12951,239,4,65.82,40.86,150,,,,,,,,,,,,,,,
10/23/20,HI,HI - Campaign 1,26965,440,11,118.03,75,75,,,,,,,,,,,,,,,
10/23/20,HI,HI - Campaign 2,12369,231,4,63.7,39.43,150,,,,,,,,,,,,,,,
10/24/20,HI,HI - Campaign 1,29707,473,11,152.68,75,75,,,,,,,,,,,,,,,
10/24/20,HI,HI - Campaign 2,11568,219,4,62,37.43,150,,,,,,,,,,,,,,,
